,F_30_39_2019_SEPTICEMIA,F_40_49_2019_SEPTICEMIA,F_40_49_2020_PNEUMONIA,F_40_49_2020_SEPTICEMIA,F_50_59_2019_INSUFICIENCIA_RESPIRATORIA,F_50_59_2019_OUTRAS,F_50_59_2019_PNEUMONIA,F_50_59_2020_OUTRAS,F_50_59_2020_SEPTICEMIA,F_60_69_2019_INSUFICIENCIA_RESPIRATORIA,F_60_69_2019_OUTRAS,F_60_69_2019_SEPTICEMIA,F_60_69_2020_OUTRAS,F_60_69_2020_SEPTICEMIA,F_70_79_2019_OUTRAS,F_70_79_2019_PNEUMONIA,F_70_79_2019_SEPTICEMIA,F_70_79_2020_OUTRAS,F_80_89_2019_PNEUMONIA,F_80_89_2020_OUTRAS,F_80_89_2020_PNEUMONIA,F_80_89_2020_SEPTICEMIA,F_90_99_2019_OUTRAS,F_90_99_2019_PNEUMONIA,F_90_99_2019_SEPTICEMIA,F_90_99_2020_OUTRAS,F_90_99_2020_SEPTICEMIA,F_> 100_2020_OUTRAS,F_N/I_2020_INSUFICIENCIA_RESPIRATORIA,M_30_39_2019_OUTRAS,M_30_39_2020_INSUFICIENCIA_RESPIRATORIA,M_30_39_2020_OUTRAS,M_40_49_2019_OUTRAS,M_50_59_2019_OUTRAS,M_50_59_2019_PNEUMONIA,M_50_59_2019_SEPTICEMIA,M_50_59_2020_PNEUMONIA,M_60_69_2019_INSUFICIENCIA_RESPIRATORIA,M_60_69_2019_OUTRAS,M_60_69_2020_OUTRAS,M_60_69_2020_SEPTICEMIA,M_70_79_2019_INSUFICIENCIA_RESPIRATORIA,M_70_79_2019_OUTRAS,M_70_79_2019_PNEUMONIA,M_70_79_2020_OUTRAS,M_80_89_2019_OUTRAS,M_80_89_2019_PNEUMONIA,M_80_89_2020_OUTRAS,M_80_89_2020_PNEUMONIA,M_80_89_2020_SEPTICEMIA,M_90_99_2019_OUTRAS,M_90_99_2019_PNEUMONIA,M_90_99_2020_OUTRAS,M_N/I_2020_OUTRAS,F_20_29_2019_INSUFICIENCIA_RESPIRATORIA,F_20_29_2020_OUTRAS,F_30_39_2020_OUTRAS,F_50_59_2020_SRAG,F_60_69_2019_PNEUMONIA,F_60_69_2020_PNEUMONIA,F_70_79_2020_INSUFICIENCIA_RESPIRATORIA,F_80_89_2019_OUTRAS,F_80_89_2019_SEPTICEMIA,F_90_99_2019_INSUFICIENCIA_RESPIRATORIA,F_90_99_2020_PNEUMONIA,F_< 9_2019_INSUFICIENCIA_RESPIRATORIA,F_> 100_2019_OUTRAS,M_20_29_2019_OUTRAS,M_50_59_2020_INSUFICIENCIA_RESPIRATORIA,M_50_59_2020_OUTRAS,M_50_59_2020_SEPTICEMIA,M_60_69_2019_INDETERMINADA,M_60_69_2020_PNEUMONIA,M_70_79_2019_SEPTICEMIA,M_70_79_2020_PNEUMONIA,M_70_79_2020_SEPTICEMIA,M_80_89_2019_INSUFICIENCIA_RESPIRATORIA,M_80_89_2019_SEPTICEMIA,M_80_89_2020_INSUFICIENCIA_RESPIRATORIA,M_90_99_2020_INDETERMINADA,M_> 100_2019_PNEUMONIA,M_> 100_2020_OUTRAS,F_30_39_2019_OUTRAS,F_30_39_2020_PNEUMONIA,F_40_49_2020_OUTRAS,F_70_79_2020_SEPTICEMIA,F_80_89_2019_INSUFICIENCIA_RESPIRATORIA,F_< 9_2019_OUTRAS,F_> 100_2020_PNEUMONIA,M_10_19_2019_OUTRAS,M_10_19_2020_INSUFICIENCIA_RESPIRATORIA,M_20_29_2020_OUTRAS,M_40_49_2020_OUTRAS,M_40_49_2020_PNEUMONIA,M_50_59_2020_INDETERMINADA,M_60_69_2019_PNEUMONIA,M_60_69_2019_SEPTICEMIA,M_70_79_2020_INSUFICIENCIA_RESPIRATORIA,M_< 9_2019_INSUFICIENCIA_RESPIRATORIA,M_< 9_2019_OUTRAS,M_> 100_2019_INSUFICIENCIA_RESPIRATORIA,M_> 100_2019_OUTRAS,F_40_49_2019_PNEUMONIA,F_70_79_2020_PNEUMONIA,F_80_89_2020_INSUFICIENCIA_RESPIRATORIA,F_< 9_2019_PNEUMONIA,M_20_29_2019_INSUFICIENCIA_RESPIRATORIA,M_40_49_2019_SEPTICEMIA,M_< 9_2020_OUTRAS,F_30_39_2019_PNEUMONIA,F_40_49_2019_OUTRAS,F_< 9_2020_OUTRAS,F_< 9_2020_SEPTICEMIA,F_N/I_2020_OUTRAS,M_30_39_2020_PNEUMONIA,M_40_49_2020_SEPTICEMIA,M_90_99_2019_INSUFICIENCIA_RESPIRATORIA,M_90_99_2020_SEPTICEMIA,M_N/I_2019_OUTRAS,F_50_59_2019_INDETERMINADA,F_50_59_2019_SEPTICEMIA,F_N/I_2019_PNEUMONIA,F_N/I_2020_PNEUMONIA,M_30_39_2019_SEPTICEMIA,M_90_99_2019_SEPTICEMIA,M_90_99_2020_PNEUMONIA,F_20_29_2019_OUTRAS,F_20_29_2019_PNEUMONIA,F_30_39_2019_INDETERMINADA,F_90_99_2020_INSUFICIENCIA_RESPIRATORIA,M_60_69_2020_INSUFICIENCIA_RESPIRATORIA,F_> 100_2019_SEPTICEMIA,M_10_19_2020_OUTRAS,M_< 9_2020_SEPTICEMIA,F_10_19_2020_OUTRAS,F_40_49_2020_INSUFICIENCIA_RESPIRATORIA,M_60_69_2020_INDETERMINADA,F_10_19_2019_OUTRAS,F_70_79_2019_INSUFICIENCIA_RESPIRATORIA,M_30_39_2019_PNEUMONIA,M_40_49_2020_INSUFICIENCIA_RESPIRATORIA,F_50_59_2020_INSUFICIENCIA_RESPIRATORIA,F_60_69_2020_INSUFICIENCIA_RESPIRATORIA,M_10_19_2020_SEPTICEMIA,F_40_49_2019_INSUFICIENCIA_RESPIRATORIA,F_50_59_2020_PNEUMONIA,F_< 9_2019_SEPTICEMIA,F_> 100_2019_PNEUMONIA,M_20_29_2020_INSUFICIENCIA_RESPIRATORIA,M_30_39_2019_INSUFICIENCIA_RESPIRATORIA,M_50_59_2019_INSUFICIENCIA_RESPIRATORIA,M_< 9_2019_SEPTICEMIA,F_10_19_2019_SRAG,F_< 9_2020_INSUFICIENCIA_RESPIRATORIA,F_> 100_2019_INSUFICIENCIA_RESPIRATORIA,M_30_39_2019_INDETERMINADA,M_< 9_2020_PNEUMONIA,M_N/I_2019_INSUFICIENCIA_RESPIRATORIA,M_N/I_2020_INSUFICIENCIA_RESPIRATORIA,F_> 100_2020_SEPTICEMIA,M_40_49_2019_PNEUMONIA,M_N/I_2020_SEPTICEMIA,F_N/I_2020_INDETERMINADA,M_20_29_2020_PNEUMONIA,M_50_59_2019_INDETERMINADA,M_< 9_2019_PNEUMONIA,F_N/I_2019_OUTRAS,F_20_29_2019_SEPTICEMIA,M_20_29_2019_PNEUMONIA,F_30_39_2020_SEPTICEMIA,F_80_89_2019_INDETERMINADA,F_> 100_2020_INSUFICIENCIA_RESPIRATORIA,M_> 100_2019_SEPTICEMIA,F_10_19_2019_PNEUMONIA,M_30_39_2020_SEPTICEMIA,M_30_39_2020_INDETERMINADA,F_30_39_2019_INSUFICIENCIA_RESPIRATORIA,F_30_39_2020_INSUFICIENCIA_RESPIRATORIA,F_20_29_2020_INSUFICIENCIA_RESPIRATORIA,M_20_29_2020_SEPTICEMIA,F_90_99_2020_INDETERMINADA,M_< 9_2020_INSUFICIENCIA_RESPIRATORIA,M_< 9_2019_INDETERMINADA,M_> 100_2020_INSUFICIENCIA_RESPIRATORIA,M_N/I_2020_PNEUMONIA,M_40_49_2019_INSUFICIENCIA_RESPIRATORIA,M_> 100_2020_PNEUMONIA,F_10_19_2020_INSUFICIENCIA_RESPIRATORIA,M_90_99_2020_INSUFICIENCIA_RESPIRATORIA,M_N/I_2019_SEPTICEMIA,M_20_29_2019_INDETERMINADA,M_20_29_2019_SEPTICEMIA,F_N/I_2019_INDETERMINADA,M_80_89_2019_INDETERMINADA,F_< 9_2020_PNEUMONIA,F_N/I_2019_SEPTICEMIA,F_20_29_2020_SEPTICEMIA,M_10_19_2020_PNEUMONIA,M_N/I_2019_PNEUMONIA,F_80_89_2020_INDETERMINADA,M_10_19_2019_SEPTICEMIA,M_20_29_2020_INDETERMINADA,F_10_19_2020_SEPTICEMIA,M_10_19_2019_PNEUMONIA,F_10_19_2019_INSUFICIENCIA_RESPIRATORIA,M_< 9_2019_SRAG,F_20_29_2019_INDETERMINADA,F_10_19_2019_SEPTICEMIA,M_> 100_2020_SEPTICEMIA,F_10_19_2020_PNEUMONIA,F_50_59_2020_INDETERMINADA,F_20_29_2020_PNEUMONIA,F_60_69_2020_INDETERMINADA,M_70_79_2019_INDETERMINADA,F_60_69_2019_INDETERMINADA,F_N/I_2020_SEPTICEMIA,M_40_49_2019_INDETERMINADA,F_10_19_2020_INDETERMINADA,F_< 9_2020_SRAG,F_90_99_2019_INDETERMINADA,M_40_49_2020_INDETERMINADA,M_N/I_2020_INDETERMINADA,F_40_49_2020_INDETERMINADA,M_70_79_2020_INDETERMINADA,F_70_79_2020_COVID,F_30_39_2020_COVID,M_70_79_2020_COVID,M_< 9_2020_COVID,F_< 9_2019_INDETERMINADA,M_60_69_2019_SRAG,M_80_89_2020_INDETERMINADA,F_20_29_2020_COVID,M_60_69_2020_COVID,M_80_89_2020_SRAG,M_40_49_2020_COVID,M_70_79_2020_SRAG,F_90_99_2019_SRAG,M_30_39_2020_COVID,M_50_59_2020_COVID,M_< 9_2020_SRAG,M_50_59_2020_SRAG,F_80_89_2020_SRAG,F_70_79_2019_INDETERMINADA,F_80_89_2019_SRAG,F_60_69_2020_COVID,F_90_99_2020_COVID,M_60_69_2020_SRAG,F_70_79_2020_SRAG,M_90_99_2020_SRAG,F_< 9_2019_SRAG,F_60_69_2020_SRAG,F_40_49_2020_COVID,M_30_39_2020_SRAG,F_80_89_2020_COVID,M_80_89_2020_COVID,F_50_59_2020_COVID,F_> 100_2020_COVID,M_40_49_2019_SRAG,M_N/I_2019_INDETERMINADA,M_20_29_2020_SRAG,F_50_59_2019_SRAG,M_90_99_2020_COVID,M_40_49_2020_SRAG,M_70_79_2019_SRAG,F_10_19_2020_COVID,F_40_49_2020_SRAG,M_90_99_2019_INDETERMINADA,M_20_29_2020_COVID,F_90_99_2020_SRAG,M_> 100_2019_INDETERMINADA,F_N/I_2019_SRAG,F_N/I_2020_COVID,F_30_39_2020_SRAG,F_< 9_2020_COVID,M_> 100_2020_COVID,M_10_19_2020_COVID,F_N/I_2019_INSUFICIENCIA_RESPIRATORIA,F_40_49_2019_INDETERMINADA,F_20_29_2020_SRAG,F_> 100_2019_INDETERMINADA,M_N/I_2020_COVID,F_< 9_2020_INDETERMINADA,F_10_19_2019_INDETERMINADA
2020-01-01,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
